chr	start	end	Paste_locus	P1_1	P1_2	P1_3	P2_1	P2_2	P2_3	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
chr2R	21501624	21501970	CG10496	99.1903819016855	136.546127764616	119.689303078079	159.922437617755	145.385203167369	124.647248287347	122.859097218072	133.421234381867	112.756906360515	164.41614776464	117.678611501853	126.16568077199	start	end	-0.1902692736854	0.00768515023162952	-0.100914747231503	0.159096358367703	-0.0893187084400706	0.377337266496096	0.133961087339698	1	0.558135844016773	P2	Ambig	1.8854456747428	Conserved	NA	-0.089354526453897	53.0378580192407
chr3R	20735619	20735824	CG10498	447.292476877412	595.837648427414	495.266081702395	611.370152142877	561.254505250773	471.99758018142	484.795356590228	447.353550574496	461.278253293014	489.750227384034	484.398005484371	421.75384715208	start	end	-0.0667376117515397	0.0595769029282032	-0.00175958739635311	0.960631776145299	-0.0649742278656887	0.209723259294834	0.82354431320292	1	0.370083276657461	Ambig	Ambig	37.9279891921589	Conserved	NA	-0.0649780243551866	2.63657531363866
chr3R	25263265	25265721	CG10506	308.800245542983	333.385350905815	270.332736262557	379.815789342169	294.151457571188	329.068735478596	302.166968833635	274.69077666855	345.104470982181	300.846568250192	399.559936727221	342.449704952544	start	end	-0.0945245250599315	0.0384581615701458	-0.123157446801007	0.00632449329083351	0.0286051096126876	0.658783598146126	0.562103581590174	0.123987112205385	0.794026685389248	Ambig	Ambig	0.767509618908068	Conserved	NA	0.0286329217410755	81.1365358579143
chrX	14749194	14749274	CG10521	230.196546677497	212.799160152648	214.615302071038	143.263850365906	145.385203167369	144.590808013322	189.269420038651	170.046671271007	150.342541814019	171.412579584412	188.833120782043	97.3278108812493	start	end	0.417242249466013	4.43529030174742e-11	0.107738225599413	0.0948023846993778	0.309545880619463	0.000524432352949239	2.74696064762666e-09	1	0.00420828897290154	P1	Ambig	3.87274105494723	Trans	NA	0.3095040238666	25.8215043508409
chr3L	12514381	12514789	CG10522	1096.7087508375	1227.14182354694	1153.55724863183	1131.11807440058	968.67117924305	832.643618559477	966.270197039428	1232.18434105607	912.305878735072	818.582522913314	1001.63655371344	785.831954522679	start	end	0.170445383386942	6.65718326358539e-11	0.176991768172335	6.6057782722379e-11	-0.00652734673946082	0.856096288298188	3.14105137343158e-09	3.99363356693509e-09	0.917858984079154	Ambig	P1	0.963013055053392	Cis	NA	-0.00654638478539299	96.4332294512625
chr2R	21072724	21072785	CG10527	177.794080767172	216.345812821859	220.806128092318	424.793974922163	503.776634231115	335.716588720587	268.961807423346	282.539084573366	242.598192472622	300.846568250192	298.30159659772	302.797633852776	start	end	-0.72065754873618	0	-0.127288950736854	0.00873195086277323	-0.593444934783985	0	0	0.165619010513549	0	P2	P2	5.66158762849734	Trans	NA	-0.593368597999326	17.6628900869881
chr3R	11650987	11651574	CG10535	121.648581577539	120.586190753167	146.516215836958	124.939404388871	113.26521642109	111.351541803363	106.256516512927	83.7152843180344	82.005022807647	94.4518295669209	112.205187711069	72.0946747268513	start	end	0.106180882400336	0.150453594377262	-0.024521164019812	0.77151536421157	0.130857614264757	0.246779900890929	1	1	0.415096448678075	Ambig	Ambig	4.3301730013529	Conserved	NA	0.130702046420148	15.7973565617603
chr2R	21057790	21058262	CG10540	844.054004484154	806.863482245457	969.89607666719	716.319251829529	728.616541455069	754.531342966073	896.53935807782	863.313869529729	888.387747082842	825.578954733086	711.5450928019	674.08520869606	start	end	0.175228552784291	6.56145492883742e-11	0.180330946273003	6.54632116467108e-11	-0.0050933021286996	0.898491763849089	3.14105137343158e-09	3.98490398162501e-09	0.943434329067631	P1	P1	0.971705391702501	Cis	NA	-0.005102393488712	97.2483947626308
chr3L	5794055	5794191	CG10542	692.461156672144	657.904070138603	635.591471518073	648.019044096946	608.589222561079	596.644828468767	707.269938039169	693.267198258722	543.283276100661	650.668159238788	582.91963371848	526.291125506015	start	end	0.0691271299916125	0.0326431827324564	0.0993700719687541	0.00255877998530728	-0.0302230554995477	0.510668620672025	0.488379815159614	0.0566777082318281	0.676081968034003	P1	P1	0.695653415782458	Conserved	NA	-0.0302429419771416	76.6667396610607
chr2R	20996640	20996928	CG10543	132.877681415465	148.959412106854	134.134563794399	198.237188297009	140.313626312693	194.449707328261	152.743742487332	170.046671271007	160.593169664975	185.405443223956	177.886273200475	147.794083190045	start	end	-0.247812468977437	0.000139313139519537	-0.0556565577008634	0.378978447763354	-0.192166909006373	0.0346061810486034	0.00346290548875264	1	0.109273909833376	Ambig	Ambig	4.45252957089714	Ambiguous	NA	-0.192155911276574	22.4591433718095
chrX	15861565	15862886	CG10545	512.795559265317	503.624679027933	509.711342418714	549.733379311034	534.206095359169	501.912919770383	405.102969205533	460.434063749189	403.191362137598	465.262716014832	544.605667182993	410.939645943052	start	end	-0.0383544205064739	0.28385633829753	-0.113160368433005	0.00335335087282673	0.0747880578909682	0.157020252262899	1	0.0714431250011764	0.307938073197195	Ambig	P2	0.33893863229317	Conserved	NA	0.0748059479265311	60.2024717112375
chrX	8399394	8400003	CG10555	318.157828741255	319.198740228972	260.014692893757	348.164473563655	376.987212864224	405.519047761502	312.128517256722	327.012829367322	283.600703876446	398.796613726999	339.352275028599	324.426036270831	start	end	-0.231039856963872	2.02370879609504e-07	-0.141043437807669	0.00168579175611705	-0.0899684872376588	0.155396680785636	7.42889969236818e-06	0.038814236901962	0.306126794580712	P2	P2	1.63807590452329	Cis	NA	-0.089996419156203	61.0472321361089
chr3L	12580673	12581153	CG10571	525.896175742899	562.144448069912	557.174341915194	466.440443051787	481.799801194187	506.898809701877	561.167227833895	565.078169146732	519.365144448431	395.298397817113	522.711972019858	522.686391769672	start	end	0.122729149736992	0.000651768380817326	0.132953214176674	0.000229589023805208	-0.0102046590958259	0.839121540934632	0.0144327283922244	0.00623841664153227	0.906577723240492	P1	Ambig	0.923100283787831	Cis	NA	-0.010224064439682	92.8591571662167
chr3L	9838474	9838650	CG10572	190.894697244753	195.065896806594	146.516215836958	209.898199373304	201.172548568801	162.8724044288	199.230968461738	180.511081810762	222.096936770711	125.935772755894	172.412849409691	155.00355066273	start	end	-0.0749236119457511	0.212062828854181	0.283239396986259	4.58549261684674e-06	-0.358369134483265	3.25203574111921e-05	1	0.000166129971293579	0.000412238733560232	P2	P1	0.264523977748004	Compensatory	Opposing	-0.35816300893201	44.1593911049892
chr3L	9836048	9836146	CG10574	203.995313722334	212.799160152648	210.488084723518	126.605263114056	142.004151930918	136.280991460832	195.910452320709	193.591594985454	164.010045615294	164.41614776464	150.519154246556	155.00355066273	start	end	0.437700401275077	4.2640643517163e-11	0.16359823759132	0.00901855786228526	0.274124282558824	0.00216935215987339	2.73711415452194e-09	0.170326574699901	0.013055917586027	P1	P1	2.67545914747862	Trans	NA	0.274102163683757	37.376762076237
chr3L	5764658	5764795	CG10576	1347.4919805512	1324.67477195023	1335.15481192271	2463.80505454854	2331.23482753258	2514.55048878341	1401.25781151422	1336.82844645361	1383.83475987904	2553.69761421675	2375.46592520019	2487.26627807637	start	end	-0.601036044278798	0	-0.587352399510198	0	-0.0136701874598634	0.619723186929315	0	0	0.764529216033156	P2	P2	1.02329716330437	Cis	NA	-0.0136836447686	97.7233237675422
chr3L	5751845	5752230	CG10578	327.515411939528	294.372171544496	290.968823000157	303.186287983661	392.201943428251	393.885304588016	338.692646384954	238.06533977941	211.846308919755	356.818022808368	259.987630062233	234.307692862267	start	end	-0.17662465592393	7.90933878282996e-05	-0.0762301796585928	0.122348892002543	-0.100374211861266	0.132066092320088	0.00206074394173183	1	0.275689281024591	Ambig	P2	2.31699120630395	Ambiguous	NA	-0.100394476265337	43.1594214634587
chr3L	5573631	5573829	CG10596	2114.81380280952	2083.65844316134	2014.08206558974	1049.49099686652	1301.70472603342	1525.68231903712	1939.18142636091	2105.96262112555	2080.87745374404	1609.17931854754	1650.23727292133	1542.82603915462	start	end	0.471554049061606	6.04669897926784e-11	0.243438581325733	6.61029535375818e-11	0.228103476833322	6.9109017864657e-11	3.04013712603331e-09	3.99363356693509e-09	2.86031957865377e-09	P1	P1	1.93705552543721	Cis_+_Trans,opposing	Opposing	0.228115467735873	51.6247462640129
chr3L	12693747	12694353	CG10601	542.739825499788	441.558257316744	369.385952603036	328.174168861436	412.488250846953	438.758313971461	468.192775885084	622.632427115381	556.950779901936	367.312670538026	555.552514764561	519.081658033329	start	end	0.137749265169783	0.000543175575930923	0.133402811345584	0.00021691951809137	0.00431406295739449	0.938443612201165	0.0122642828874833	0.00593049836317273	0.964062682834608	Ambig	P1	1.03258142598614	Cis	NA	0.00434645382419901	96.8446627872448
chr3L	12610125	12610819	CG10605	585.784708211841	510.717984366355	557.174341915194	564.726107837699	753.974425728447	811.038095523003	584.410840821097	698.499403528599	615.037671057352	678.653886517876	689.651397638765	587.571599023838	start	end	-0.252934567159902	0	-0.0300414371418309	0.350113974929164	-0.222892249747337	1.21356037063869e-06	0	1	2.37640478548949e-05	Ambig	Ambig	8.4195228732152	Trans	NA	-0.222893130018071	11.8771575902629
chr3L	12471760	12471929	CG10616	280.727495948166	324.518719232788	342.559039844156	349.83033228884	355.010379827296	382.25156141453	345.333678667012	332.245034637199	334.853843131225	377.807318267684	273.671189539192	302.797633852776	start	end	-0.137061819559779	0.00200173610412957	0.0591217688304351	0.191242580726716	-0.196264952455395	0.00191734974435076	0.0398414416799364	1	0.011935235388549	P2	Ambig	2.31829700415224	Trans	NA	-0.196183588390214	23.1572770246802
chr3L	12533551	12533721	CG10620	1435.45326261496	1580.03376413341	1442.46246295822	1659.19529028421	1643.19090091491	1573.87925504157	1417.86039221937	1449.32085975597	1513.67604599115	1647.65969355629	1765.17917252779	1611.31598014513	start	end	-0.0896751143648086	1.53250136669669e-05	-0.136989409121231	0	0.0473025594734501	0.107499183958761	0.00043675178353638	0	0.234869157958192	P2	P2	0.654613483918667	Cis	NA	0.0473142947564224	74.3280825284818
chr3L	5563492	5563684	CG10622	164.693464289591	234.079076167913	245.569432177437	233.220221525893	204.553599805251	192.787744017763	268.961807423346	198.823800255332	225.513812721029	174.910795494298	205.253392154394	194.655621762499	start	end	0.0215658605375614	0.702594256966955	0.187327268390681	0.000879587234204082	-0.165768510773083	0.0367085050952192	1	0.0215498252166143	0.112922763622339	Ambig	Ambig	0.115123979134659	Ambiguous	NA	-0.16576140785312	53.0538873077128
chr3L	5560745	5561597	CG10624	963.831069422038	932.76965200244	932.75112053951	1256.05747878945	1242.53632939554	1203.26143680052	943.026584052225	858.081664259852	748.295833119779	1126.42552298328	1154.89241985539	994.906511230548	start	end	-0.268756008979176	0	-0.250806402392975	0	-0.0179700916522239	0.619459708631938	0	0	0.764529216033156	P2	P2	1.07156757728248	Cis	NA	-0.017949606586201	93.3212259497455
chr3L	12529934	12530204	CG10627	576.427125013569	494.758047354906	443.675864858395	737.975415256934	794.547040565853	864.220921458938	444.949162897881	515.372219082899	447.61074949174	853.564682012174	799.119873454442	785.831954522679	start	end	-0.458744903437104	0	-0.549225247872217	0	0.0904522986213135	0.0541517817167618	0	0	0.147061621851209	P2	P2	0.835258220947329	Cis	NA	0.090480344435113	85.8559397442872
chr3L	12572311	12572522	CG10632	286.34204586713	310.332108555945	218.742519418558	246.547091327373	258.650419588458	237.660753401208	318.76954953878	266.842468763735	290.434455777083	202.896522773386	287.354749016152	230.702959125924	start	end	0.0931278820073755	0.0667067095510418	0.194783322132253	0.000103966350592654	-0.10162943647248	0.154013808366105	0.909625006608834	0.00303314115010643	0.305425767142477	Ambig	Ambig	0.478110143044711	Ambiguous	NA	-0.101655440124877	65.7077774340787
chr3L	5367899	5368008	CG10635	449.163993517066	441.558257316744	466.375560269755	513.084487356965	459.822968157259	501.912919770383	488.115872731257	439.50524266968	403.191362137598	461.764500104946	429.663767576532	389.311243524997	start	end	-0.0831471105976509	0.0268945210693095	0.0383171196474471	0.329427986977235	-0.121511680753758	0.0250644072986816	0.413248130409861	1	0.0864244477683844	P2	P1	2.16997288320941	Conserved	NA	-0.121464230245098	23.9809712918409
chr3L	5364083	5364209	CG10640	361.202711453308	296.145497879102	352.877083212956	339.83517993773	346.55775173617	275.885909542661	219.154065307911	298.235700382997	293.851331727402	293.85013643042	265.461053853017	349.659172425229	start	end	0.0485820689476204	0.282364362304801	-0.113691481720686	0.0183764675225297	0.162349595551024	0.0140541240437371	1	0.319569453710168	0.0565613826545493	Ambig	Ambig	0.427314942266083	Conserved	NA	0.162273550668306	41.1977853630491
chr3L	5357220	5359254	CG10642	99.1903819016855	92.2129693994808	72.2263035815992	94.9539473355423	57.4778710196574	76.450312282906	69.7308389616082	65.4025658734643	82.005022807647	80.458965927377	79.3646449663658	61.2804735178236	start	end	0.14122118335613	0.118411838972215	-0.018011614909033	0.848320990110148	0.159455681866968	0.226404049679445	1	1	0.39110218983467	Ambig	Ambig	7.840561996765	Conserved	NA	0.159232798265163	10.1620212374938
chr3L	5347627	5347683	CG10645	299.442662344711	290.825518875285	361.131517907996	168.25173124368	196.100971714125	131.295101529339	335.372130243925	358.406060986585	252.848820323578	206.394738683272	259.987630062233	198.260355498841	start	end	0.652001585169524	3.68952092622952e-11	0.35358576299033	5.15683817900379e-11	0.298415122008559	6.77428389415957e-05	2.57215838892224e-09	3.56783719141835e-09	0.000766553955244713	P1	P1	1.84397012949686	Cis_+_Trans,opposing	Opposing	0.298415822179194	54.230813395706
chr3L	12503656	12503909	CG10646	116.034031658575	111.71955908014	109.371259709279	149.927285266646	128.479946985117	117.999395045355	99.6154842308688	99.4119001276658	119.590658261152	108.444693206465	117.678611501853	126.16568077199	start	end	-0.161887810398282	0.0283906825019604	-0.10036246739324	0.193196023235667	-0.0614849612599092	0.563969596299514	0.43323509709009	1	0.722062294072978	P2	P2	1.61303139114719	Conserved	NA	-0.061525343005042	61.9950737157571
chrX	8901688	8901812	CG10648	254.526262993004	278.412234533048	266.205518915037	364.823060815505	338.105123645044	315.773028994612	249.038710577172	298.235700382997	307.518835528676	332.330511439166	358.509258296342	320.821302534488	start	end	-0.242679459063605	2.3790930980816e-07	-0.168433481500845	0.000278095974220793	-0.0742124175066706	0.261718582284329	8.66178816083083e-06	0.00749218133923677	0.431200893723837	P2	P2	1.44080296210221	Cis	NA	-0.07424597756276	69.4057429296888
chr3L	12497009	12497198	CG10657	147.849814532701	157.826043779881	88.735172971679	138.266274190351	142.004151930918	137.94295477133	102.936000371898	141.269542286683	160.593169664975	192.401875043728	199.77996836361	129.770414508332	start	end	-0.0585306399392365	0.402906237425329	-0.254094715480884	0.000113584155234214	0.195578574172922	0.0428773076115193	1	0.00328777732865813	0.125850173571171	Ambig	Ambig	0.230349693926003	Ambiguous	NA	0.195564075541648	56.5083393350475
chr3L	12476449	12477277	CG10663	54.2739825499789	58.5197690419782	90.798781645439	29.9854570533291	45.6441916920809	91.4079820773877	56.4487743974923	65.4025658734643	75.1712709070097	69.9643181977192	54.7342379078385	50.4662723087959	start	end	0.197778217023073	0.0578934482138369	0.117454373394699	0.259297729782643	0.080277316912246	0.58786377232433	0.803538003837405	1	0.743399777628454	Ambig	Ambig	1.68387273548725	Conserved	NA	0.080323843628374	59.3869108350778
chr3R	25330971	25331202	CG10675	67.37459902756	56.7464427073728	82.5443469503991	3.3317174503699	3.38105123645044	6.64785324199183	66.4103228205792	41.8576421590172	34.1687595031862	10.4946477296579	5.47342379078385	3.60473373634257	start	end	2.73921025669611	1.04335435091045e-14	1.98506347815911	1.01106874440541e-13	0.755883749899257	0.0382735579164038	1.23709667196201e-12	1.67297441908264e-11	0.115611070678366	P1	P1	1.3799106612129	Cis	NA	0.754146778537	72.468459597307
