chrom	start	end	zhr1_zhr	zhr2_zhr	zhr3_zhr	z301_z30	z302_z30	z303_z30	zhrz301_z30	zhrz301_zhr	zhrz302_z30	zhrz302_zhr	zhrz303_z30	zhrz303_zhr
chr2R	12724288	12737613	390	194	452	83	247	119	235	261	209	249	171	211
chr2R	12741001	12745112	463	184	490	57	179	74	183	244	210	218	153	177
chr2R	12745656	12746586	24	8	32	1	15	2	23	11	9	13	9	22
chr2R	12748784	12756277	244	139	284	50	179	61	164	158	169	167	168	156
chr2R	12757267	12758040	261	97	239	35	204	54	163	143	133	136	134	135
chr2R	12760318	12761350	40	12	63	15	32	9	40	43	44	35	34	33
chr2R	12763204	12769444	125	60	128	22	66	23	71	73	86	63	63	69
chr2R	12769813	12789283	3029	1364	2539	497	2406	726	1739	2006	1670	1980	1610	1807
chr2R	12797897	12801613	98	35	50	20	61	17	52	47	41	51	55	50
chr2R	12802342	12806830	50	25	60	10	36	20	39	25	52	28	33	45
chr2R	12824511	12826549	14	15	29	5	13	7	10	5	4	6	12	14
chr2R	12831789	12837404	41	30	68	6	36	9	30	34	39	33	39	33
chr2R	12840780	12842794	36	27	38	8	25	12	15	22	25	26	21	22
chr2R	12843227	12848445	153	71	180	33	88	38	74	100	88	109	72	99
chr2R	12872940	12875113	32	19	30	6	28	10	28	13	23	20	25	21
chr2R	12875682	12881387	566	258	657	100	366	115	378	410	355	413	294	362
chr2R	12882835	12884777	280	87	199	47	217	58	170	150	164	169	140	145
chr2R	12886086	12887727	98	36	86	5	81	19	54	74	55	55	57	71
chr2R	12887998	12890414	708	207	416	129	576	182	453	458	478	449	456	453
chr2R	12899814	12904089	168	73	151	35	124	47	97	104	107	100	121	106
chr2R	12904457	12913119	929	340	652	231	1087	319	824	616	893	645	734	548
chr2R	12913336	12914613	19	10	25	1	17	2	12	8	10	14	13	14
chr2R	12915719	12916261	213	103	218	38	145	53	141	138	111	113	116	100
chr2R	12923693	12924892	131	67	123	31	118	30	77	81	80	84	81	88
chr2R	12925117	12931052	307	205	409	57	185	78	132	164	124	118	134	147
chr2R	12931291	12943596	1253	538	1182	172	589	245	508	828	468	772	443	779
chr2R	12944024	12946821	306	106	220	72	239	80	247	186	212	137	193	133
chr2R	12951902	12954622	54	43	63	11	31	10	17	29	28	28	24	29
chr2R	12957499	12976213	3242	1457	2829	615	2768	899	2001	2086	1769	1736	1878	1893
chr2R	12976659	12978091	40	18	28	11	37	8	28	28	37	33	36	32
chr2R	12978328	12981847	1550	790	1539	323	1240	451	982	1104	891	954	886	934
chr2R	12982698	12986335	847	445	711	149	713	232	516	484	473	485	542	493
chr2R	12986784	12990183	305	98	198	46	213	77	173	198	169	157	152	173
chr2R	12991734	12992420	29	18	39	5	32	3	18	14	22	27	29	20
chr2R	13000365	13003326	204	60	127	23	101	53	87	97	74	109	108	112
chr2R	13003578	13005191	68	37	47	6	45	21	39	49	35	40	39	51
chr2R	13005537	13006864	39	24	58	2	22	4	21	21	29	22	24	16
chr2R	13016835	13017735	53	16	37	9	58	26	54	23	53	22	43	22
chr2R	13018016	13027551	934	346	748	210	782	258	767	739	743	617	654	555
chr2R	13027791	13034262	391	185	444	84	298	98	252	244	226	218	260	234
chr2R	13034468	13036702	473	247	499	53	255	99	213	275	163	228	168	217
chr2R	13038173	13039523	224	108	215	38	157	41	146	124	83	92	97	98
chr2R	13046621	13047808	37	9	28	1	11	9	14	14	11	12	10	11
chr2R	13076178	13078209	28	8	31	2	11	11	13	13	25	11	9	13
chr2R	13078574	13079775	27	13	24	3	20	4	21	19	18	22	16	23
chr2R	13081145	13085159	66	37	56	12	37	8	27	34	40	33	36	27
chr2R	13085475	13088508	39	25	46	6	30	10	14	20	22	32	29	23
chr2R	13089817	13091816	31	10	32	6	19	14	16	22	21	13	14	14
chr2R	13095679	13097577	56	18	63	6	36	9	35	25	37	40	25	28
chr2R	13105930	13107612	33	21	34	6	23	10	32	22	24	24	19	15
chr2R	13121063	13122637	49	30	47	10	26	16	29	34	29	28	23	42
chr2R	13122953	13125030	37	21	36	3	29	13	28	23	29	25	32	30
chr2R	13126664	13128770	35	18	35	8	18	7	14	22	15	21	12	16
chr2R	13132583	13133862	85	30	76	6	57	20	47	42	56	57	54	51
chr2R	13144112	13145065	26	21	25	6	13	2	10	11	12	13	11	15
chr2R	13147337	13150820	99	39	94	20	60	26	38	50	42	47	39	44
chr2R	13151308	13152108	55	42	71	19	45	21	39	34	24	33	46	48
chr2R	13152726	13156499	132	52	111	34	84	58	78	73	63	64	87	72
chr2R	13158613	13159278	88	34	57	13	74	18	39	33	48	37	45	41
chr2R	13159999	13161289	29	23	23	3	20	10	10	16	9	16	20	14
chr2R	13161798	13164110	64	29	58	9	45	17	21	33	22	26	20	20
chr2R	13168727	13171412	74	34	59	17	49	13	27	25	37	40	28	41
chr2R	13173101	13176472	80	37	76	19	52	23	37	57	56	55	45	49
chr2R	13177433	13179054	49	17	40	2	30	9	18	17	25	24	22	24
chr2R	13217237	13218272	14	9	22	3	12	4	10	10	14	5	14	7
chr2R	13219305	13220993	54	26	74	18	58	12	44	42	37	41	52	28
chr2R	13223506	13226037	600	254	536	116	526	176	424	395	361	324	326	375
chr2R	13230057	13233566	81	65	101	29	86	22	71	74	80	70	54	84
chr2R	13234149	13237918	220	109	187	33	135	48	80	104	73	108	89	122
chr2R	13238490	13241890	210	80	197	51	164	46	123	144	126	134	107	121
chr2R	13246777	13248653	28	12	23	9	25	5	15	15	14	17	14	19
chr2R	13252246	13254133	24	12	44	2	29	10	14	14	6	25	17	23
chr2R	13256145	13262479	98	61	136	20	53	16	49	63	36	73	50	47
chr2R	13263101	13266177	141	50	102	15	43	25	30	78	34	67	41	76
chr2R	13268513	13270068	32	16	28	4	27	5	22	18	18	30	23	19
chr2R	13276752	13278488	34	21	34	9	20	6	21	18	15	24	28	30
chr2R	13278910	13283080	58	42	66	10	40	15	34	49	42	34	36	45
chr2R	13283468	13290047	399	141	358	62	274	96	231	287	161	245	235	277
chr2R	13290389	13306558	602	304	600	80	363	144	304	398	293	376	269	371
chr2R	13308732	13310823	20	6	27	2	11	5	16	12	19	12	7	12
chr2R	13324879	13332824	227	144	284	33	117	40	90	134	90	124	100	130
chr2R	13333415	13339928	878	473	1126	133	568	193	386	503	370	481	374	545
chr2R	13340464	13348946	207	133	334	49	118	59	97	106	116	98	123	126
chr2R	13349225	13351994	33	21	34	4	18	5	12	15	10	22	8	15
chr2R	13353112	13355943	28	16	22	7	15	12	10	16	19	21	16	10
chr2R	13361736	13366275	69	39	84	10	21	10	36	43	40	40	41	42
chr2R	13366776	13370659	27	23	27	7	15	7	20	22	22	18	18	26
chr2R	13376125	13380745	79	62	75	12	58	27	43	46	47	33	38	32
chr2R	13381771	13385272	60	21	67	7	26	8	20	39	14	30	20	29
chr2R	13388424	13391982	72	37	72	8	55	18	41	40	43	42	46	38
chr2R	13393516	13399415	163	67	128	32	87	48	61	86	74	104	94	100
chr2R	13399795	13406042	210	102	206	38	166	54	124	159	144	142	126	138
chr2R	13409235	13410365	237	123	410	3	27	5	12	234	13	239	11	198
chr2R	13414868	13418057	45	19	62	13	80	16	58	35	50	24	48	29
chr2R	13418312	13427583	297	133	246	40	190	66	114	166	136	179	119	165
chr2R	13427831	13430449	354	151	348	64	281	67	238	232	202	226	211	265
chr2R	13430654	13435467	1353	663	1651	176	728	251	627	1005	635	919	569	890
chr2R	13435706	13446357	668	322	695	156	581	192	526	459	461	472	473	463
chr2R	13446812	13479050	5987	2373	5339	995	4342	1436	3405	4229	2979	3708	3207	3781
chr2R	13479316	13495626	1308	668	1501	212	906	270	736	883	679	821	683	860
chr2R	13497321	13499478	70	42	74	11	40	18	28	26	40	37	28	27
chr2R	13499831	13503674	1056	496	996	159	674	219	503	656	538	620	520	700
chr2R	13504288	13520293	1107	518	1074	176	719	258	541	668	523	626	510	626
chr2R	13520693	13523553	64	39	56	11	33	15	20	19	33	38	28	29
chr2R	13530178	13532344	15	7	35	1	7	5	5	8	12	14	14	10
chr2R	13535003	13541657	702	304	643	123	499	169	425	504	365	457	404	452
chr2R	13541936	13552304	1017	438	851	138	637	191	463	635	428	588	459	600
chr2R	13553770	13565029	1621	778	1591	204	974	304	852	956	773	912	777	849
chr2R	13565565	13573093	1308	577	1254	205	838	303	704	803	588	713	612	657
chr2R	13573384	13580275	580	351	782	120	476	181	345	392	287	342	279	377
chr2R	13581133	13583171	49	29	66	5	26	19	20	31	17	39	22	33
chr2R	13583427	13584175	23	15	33	5	12	3	8	17	21	11	9	16
chr2R	13585216	13588022	294	135	215	59	284	73	172	207	216	275	196	228
chr2R	13589186	13590212	30	17	28	3	22	8	16	9	20	13	23	17
chr2R	13591083	13596751	650	321	757	78	419	162	306	453	298	473	297	476
chr2R	13597441	13599463	62	19	48	5	33	11	21	28	24	24	20	23
chr2R	13599722	13602411	33	30	55	12	25	8	29	21	26	15	28	26
chr2R	13603968	13605765	17	10	46	2	9	8	14	13	21	17	10	9
chr2R	13607170	13607706	12	4	21	3	13	3	10	14	4	11	8	13
chr2R	13608009	13609946	30	9	38	4	11	6	9	14	16	19	10	10
chr2R	13610662	13612596	49	20	58	7	44	11	20	22	26	20	33	33
chr2R	13616160	13618160	29	16	40	8	24	4	12	18	11	19	13	22
chr2R	13622367	13623761	77	38	98	10	54	15	39	47	41	54	36	49
chr2R	13630848	13632858	16	8	32	5	11	10	17	15	16	21	8	21
chr2R	13636842	13637862	13	10	21	1	6	1	13	8	8	4	10	3
chr2R	13658896	13660819	27	24	46	13	38	14	34	23	34	20	35	25
chr2R	13663160	13665916	27	23	29	2	18	7	10	17	24	21	12	20
chr2R	13712278	13716167	32	22	56	11	34	14	26	24	35	42	23	24
chr2R	13718167	13722106	40	17	63	16	17	9	27	29	23	27	18	34
chr2R	13722566	13724816	23	15	31	3	15	7	14	12	16	21	22	16
chr2R	13725033	13725777	18	7	23	3	5	2	6	7	4	6	10	4
chr2R	13741061	13744806	52	37	81	14	37	16	30	42	49	39	37	29
chr2R	13749586	13758881	638	272	523	127	466	150	398	390	328	383	347	398
chr2R	13759085	13763235	71	46	100	16	57	24	51	54	46	58	54	55
chr2R	13767976	13770284	15	4	22	5	12	2	11	14	14	10	6	9
chr2R	13770706	13773306	24	15	27	2	10	5	8	19	13	22	6	11
chr2R	13773610	13780136	130	65	161	31	121	57	86	65	109	97	70	69
chr2R	13793905	13794930	25	15	22	1	19	15	13	13	13	13	7	15
chr2R	13799268	13800880	14	10	24	1	7	3	6	14	9	8	12	8
chr2R	13805195	13809075	125	51	110	26	91	27	69	62	75	90	60	60
chr2R	13816430	13819396	68	35	88	16	58	21	49	46	49	46	39	39
chr2R	13821922	13822472	49	16	65	17	60	19	67	48	52	45	61	41
chr2R	13822726	13823509	95	34	59	17	44	14	41	46	37	32	29	39
chr2R	13823714	13825280	392	167	347	66	285	88	201	206	203	236	196	229
chr2R	13826141	13829024	59	32	63	8	33	6	32	35	29	34	32	40
chr2R	13833980	13835437	32	16	38	5	26	17	20	24	14	16	16	25
chr2R	13837494	13841378	621	281	702	60	215	73	256	386	201	293	183	294
chr2R	13845577	13848902	100	36	82	19	76	19	46	53	44	42	42	40
chr2R	13849937	13854475	330	172	314	59	272	96	169	164	182	180	207	201
chr2R	13854758	13856806	35	19	34	13	43	9	31	33	32	38	39	34
chr2R	13857253	13864442	511	221	487	89	451	112	279	256	320	302	332	323
chr2R	13869565	13871693	36	18	28	6	10	8	15	15	15	15	19	18
chr2R	13872620	13881117	220	158	207	37	144	79	108	102	135	120	135	111
chr2R	13881713	13882908	18	8	27	2	12	4	10	15	9	12	10	10
chr2R	13883292	13889823	183	107	166	17	123	55	94	98	95	104	103	101
chr2R	13890064	13898357	267	128	226	84	286	96	214	131	221	177	222	171
chr2R	13898677	13900439	46	19	44	11	32	15	19	16	32	25	25	32
chr2R	13900824	13903383	88	37	82	14	54	23	28	36	45	44	36	45
chr2R	13903776	13905461	45	19	22	5	34	14	15	9	16	12	13	12
chr2R	13908973	13912973	253	148	278	56	200	70	161	145	146	166	138	128
chr2R	13915895	13917420	100	41	87	33	129	35	103	88	126	101	80	62
chr2R	13918261	13919530	50	32	59	32	89	15	74	51	63	37	63	35
chr2R	13920360	13922700	129	57	97	12	60	27	51	60	55	58	52	59
chr2R	13924061	13928489	1025	449	874	279	915	333	818	716	726	675	734	605
chr2R	13937252	13943489	538	256	599	96	417	140	392	419	367	387	354	359
chr2R	13955229	13961499	824	386	880	206	738	218	720	588	613	560	632	555
chr2R	13962052	13963407	34	27	35	7	35	13	25	17	17	33	26	22
chr2R	13963684	13964467	30	15	49	5	23	5	21	29	23	50	12	24
chr2R	13966805	13969919	172	78	137	18	135	36	79	102	80	69	78	76
chr2R	13974067	13976362	129	49	121	4	15	5	16	54	13	51	18	50
chr2R	13976594	13979944	71	43	108	37	164	45	124	84	127	77	99	66
chr2R	13981328	13984066	112	55	85	22	84	33	57	56	49	46	79	59
chr2R	13989403	13992703	455	190	392	91	319	108	288	303	294	259	251	257
chr2R	13993643	13994431	229	108	231	54	214	82	175	172	144	170	147	131
chr2R	13997872	13998985	15	3	28	6	16	3	23	20	20	16	19	14
chr2R	13999235	14000281	53	22	70	4	16	11	32	27	26	35	23	21
chr2R	14005487	14006804	46	22	41	6	34	17	39	39	28	29	25	24
chr2R	14008190	14008808	472	250	409	80	374	156	249	212	217	194	254	230
chr2R	14023355	14026603	637	290	552	188	579	204	447	414	349	332	345	322
chr2R	14027393	14030857	110	47	99	47	185	94	174	60	137	59	148	60
chr2R	14031199	14032156	531	268	449	127	509	234	311	270	228	232	284	249
chr2R	14055019	14056857	25	18	21	7	26	9	19	15	12	14	11	18
chr2R	14059885	14060715	13	9	27	3	7	3	14	11	11	6	15	11
chr2R	14069573	14070752	18	7	22	5	13	4	15	8	11	14	11	16
chr2R	14071350	14072791	63	26	56	12	59	25	61	45	72	31	60	37
chr2R	14073044	14078057	1718	672	1594	303	1287	437	1153	1155	1089	1096	966	1017
chr2R	14088587	14091732	144	50	118	34	123	41	114	70	118	78	102	77
chr2R	14134394	14135505	17	7	28	6	12	10	11	7	17	11	17	4
chr2R	14144499	14145445	19	3	23	3	12	4	5	16	10	11	10	2
chr2R	14152655	14153730	123	45	145	24	77	24	75	82	102	84	72	81
chr2R	14160017	14161832	53	25	44	10	43	22	27	32	41	23	30	39
chr2R	14175230	14176007	312	159	258	67	221	107	173	191	148	156	159	128
chr2R	14186363	14187692	16	5	24	43	217	64	124	13	112	10	133	10
chr2R	14204406	14205733	422	79	147	52	345	75	253	283	265	234	275	254
chr2R	14205983	14206524	137	31	35	28	114	18	55	73	77	75	88	71
chr2R	14207200	14207936	127	58	109	31	159	54	95	94	100	86	115	82
chr2R	14212206	14213253	310	98	224	121	601	199	433	209	403	155	430	175
chr2R	14213469	14216689	231	98	195	59	292	78	220	162	205	148	189	141
chr2R	14216977	14218552	28	11	24	17	42	9	66	20	67	23	42	25
chr2R	14227881	14230387	75	38	57	9	36	15	34	38	43	32	43	32
chr2R	14238648	14240122	162	100	214	47	159	54	185	135	162	123	132	116
chr2R	14243729	14245072	18	8	21	9	15	7	13	7	12	9	15	11
chr2R	14301942	14303172	145	70	168	35	124	32	134	126	108	91	130	94
chr2R	14320740	14322229	252	116	229	44	178	51	155	137	129	128	130	133
chr2R	14328545	14332875	628	283	631	113	493	160	477	470	450	378	405	406
chr2R	14336212	14337496	68	34	105	10	33	15	34	60	22	40	32	38
chr2R	14340175	14341094	143	41	93	32	128	37	78	80	95	68	88	89
chr2R	14351437	14354131	99	42	110	13	55	25	60	75	57	79	54	59
chr2R	14361767	14362060	6	1	5	20	94	40	69	1	69	1	54	1
chr2R	14383342	14386205	40	21	29	12	30	12	21	27	44	30	34	25
chr2R	14390819	14392250	30	15	18	7	26	7	20	13	16	23	22	11
chr2R	14416361	14416936	81	41	116	12	55	33	35	43	36	23	42	42
chr2R	14419702	14420563	179	59	167	36	137	41	102	95	75	62	96	60
chr2R	14425464	14426683	46	32	77	16	33	4	25	48	19	33	30	28
chr2R	14433068	14434360	63	27	52	30	157	49	108	40	111	36	99	33
chr2R	14435617	14437751	31	11	24	9	47	17	33	20	43	18	27	11
chr2R	14439780	14440618	38	25	37	5	9	6	12	24	10	14	14	22
chr2R	14442932	14444531	53	24	35	5	32	16	38	29	24	29	31	38
chr2R	14457794	14458601	531	234	435	79	419	144	290	270	285	237	260	273
chr2R	14458807	14465267	180	79	153	49	180	51	111	94	121	100	148	109
chr2R	14466130	14467456	136	27	76	14	98	28	111	104	123	89	85	65
chr2R	14476463	14477965	26	9	33	6	17	7	40	20	35	17	25	23
chr2R	14484392	14487104	638	281	531	144	587	187	512	450	468	398	412	390
chr2R	14494939	14497400	39	23	45	3	33	8	22	22	31	32	27	31
chr2R	14500417	14506962	506	253	589	118	372	136	367	360	402	348	354	366
chr2R	14512285	14515249	90	38	145	18	55	23	72	87	60	76	40	73
chr2R	14516343	14517644	12	5	22	1	13	4	7	6	8	14	12	16
chr2R	14525924	14528239	100	36	109	39	91	26	96	80	94	82	97	63
chr2R	14549318	14555390	102	52	106	25	56	33	88	60	83	74	63	71
chr2R	14557263	14558517	14	3	21	1	15	5	9	6	8	7	14	6
chr2R	14560437	14563010	26	8	21	5	22	5	8	12	14	10	15	11
chr2R	14574074	14575696	231	116	238	49	193	79	128	114	143	154	162	148
chr2R	14576202	14577401	46	19	48	25	55	24	52	31	54	21	62	29
chr2R	14577629	14578256	20	6	39	7	13	7	19	24	23	21	18	14
chr2R	14591268	14593776	61	32	59	5	28	13	34	28	34	36	37	24
chr2R	14595824	14607120	696	352	750	138	529	176	458	474	444	489	422	438
chr2R	14618659	14620888	220	112	206	44	153	52	131	128	90	92	129	114
chr2R	14654481	14659160	49	22	45	10	32	10	18	26	19	23	19	27
chr2R	14747012	14748100	8	5	16	6	28	9	20	10	30	4	21	3
chr2R	14766391	14771764	487	276	683	148	479	142	429	375	392	388	386	400
chr2R	14798096	14799774	224	94	185	24	168	53	136	124	134	146	131	133
chr2R	14809266	14810316	24	20	30	3	16	6	13	17	15	21	13	12
chr2R	14810974	14813449	55	15	21	10	43	11	48	28	64	48	47	25
chr2R	14815800	14817758	18	8	21	7	20	4	15	9	19	11	12	13
chr2R	14824769	14825617	38	5	18	2	25	9	21	26	37	43	20	30
chr2R	14852701	14853450	41	14	46	7	26	6	29	30	26	27	27	20
chr2R	14854452	14855828	296	153	282	40	180	50	122	211	115	167	106	159
chr2R	14863491	14864616	43	32	37	8	24	10	24	21	17	14	20	25
chr2R	14867324	14868987	46	28	46	12	32	12	26	24	33	35	35	36
chr2R	14878692	14884288	84	36	98	18	98	30	85	53	87	53	101	53
chr2R	14910015	14914973	602	253	530	119	523	173	413	416	448	346	365	412
chr2R	14920350	14921667	35	10	31	4	15	10	12	15	26	17	21	27
chr2R	14928975	14930692	88	55	90	22	75	18	55	79	60	74	81	89
chr2R	14931085	14932478	91	30	57	14	38	17	20	42	20	41	30	44
chr2R	14932836	14934128	15	6	28	5	11	3	12	12	15	13	16	15
chr2R	14934650	14939809	379	190	412	42	129	38	90	226	106	244	108	209
chr2R	14941637	14944545	79	34	80	17	76	21	60	54	65	43	55	46
chr2R	14947059	14949476	31	18	36	2	15	5	14	18	22	15	11	20
chr2R	14961983	14965796	924	386	1044	210	889	233	642	685	609	668	573	588
chr2R	14966022	14980384	604	275	701	149	532	203	551	446	500	441	414	358
chr2R	14980614	14996599	1601	712	1728	304	1047	331	1137	1350	963	1104	766	929
chr2R	14998642	15003699	191	130	283	46	145	68	91	139	93	107	117	134
chr2R	15004141	15004836	29	12	36	3	7	6	12	27	9	15	9	18
chr2R	15008070	15012361	421	170	384	84	304	119	251	286	220	212	220	204
chr2R	15014743	15015562	38	25	41	11	51	12	23	32	31	35	37	20
chr2R	15024532	15025820	50	25	45	10	63	20	45	38	34	26	29	32
chr2R	15026723	15028050	552	242	515	108	542	158	484	376	407	350	360	353
chr2R	15029596	15030178	68	34	66	23	104	38	67	37	39	42	69	39
chr2R	15032788	15034967	497	247	438	119	538	193	380	329	370	298	305	302
chr2R	15035996	15039119	74	43	57	13	53	17	50	36	37	45	38	33
chr2R	15039447	15040899	18	13	31	6	14	7	10	11	16	15	10	14
chr2R	15043220	15046191	522	284	741	44	194	77	141	371	125	358	128	278
chr2R	15046402	15047677	155	79	211	45	131	54	65	120	83	85	81	73
chr2R	15053341	15056471	633	277	664	213	758	262	678	543	562	471	507	430
chr2R	15062041	15073023	161	71	197	51	144	54	136	97	131	108	121	109
chr2R	15078807	15080904	25	16	26	5	16	5	17	19	22	13	18	16
chr2R	15093954	15095668	37	28	56	9	31	12	29	34	27	23	22	26
chr2R	15098021	15099513	14	6	24	4	10	4	13	15	13	9	12	6
chr2R	15099907	15102304	49	30	63	22	66	7	51	37	40	35	59	48
chr2R	15109289	15109827	156	63	175	21	118	50	123	115	108	85	90	61
chr2R	15113932	15114751	34	17	45	5	47	5	39	26	27	25	26	23
chr2R	15117380	15119583	551	252	578	183	559	210	532	395	499	333	446	304
chr2R	15127558	15131491	1193	589	1108	171	730	213	604	863	595	865	581	790
chr2R	15131891	15139250	1218	613	1212	232	936	353	725	719	620	611	601	664
chr2R	15139693	15142922	47	22	46	8	37	7	25	23	28	29	31	25
chr2R	15152948	15156615	36	27	36	10	38	14	37	25	36	39	33	19
chr2R	15162303	15164984	25	13	34	6	19	8	20	17	20	26	16	16
chr2R	15166749	15169722	33	26	41	5	16	7	13	24	25	27	16	18
chr2R	15170053	15172717	35	13	39	3	13	10	14	22	28	11	15	20
chr2R	15175134	15177366	11	14	22	4	8	6	8	12	14	11	19	9
chr2R	15178025	15180267	41	13	33	12	23	12	20	21	23	39	20	32
chr2R	15184277	15186663	27	11	48	4	14	14	20	41	22	31	20	10
chr2R	15190280	15191521	18	6	21	1	11	3	6	10	8	9	9	9
chr2R	15196351	15199651	41	28	60	8	29	9	24	31	39	40	28	30
chr2R	15200145	15206551	184	73	230	40	140	46	121	133	135	143	133	126
chr2R	15207114	15211057	77	37	68	27	58	26	54	53	52	33	38	33
chr2R	15211495	15215556	247	126	236	45	180	63	153	142	149	126	137	150
chr2R	15217219	15217887	50	21	69	6	40	13	23	34	27	29	28	27
chr2R	15223731	15227952	313	221	402	75	351	138	229	241	260	249	279	251
chr2R	15231562	15233234	69	39	75	12	77	30	56	52	56	54	64	56
chr2R	15235461	15236399	86	23	53	9	50	18	35	45	47	57	30	56
chr2R	15236725	15241709	817	332	778	156	720	195	659	640	566	605	489	510
chr2R	15245151	15245910	29	28	32	8	41	12	23	26	23	21	30	28
chr2R	15246420	15247363	38	18	42	6	16	7	17	28	17	21	19	22
chr2R	15247732	15250364	376	203	496	78	311	142	364	278	251	184	225	190
chr2R	15251483	15253010	358	177	329	94	280	109	282	265	250	216	205	199
chr2R	15253755	15256524	76	36	73	10	44	29	46	45	28	52	41	32
chr2R	15259269	15260255	26	11	37	5	20	11	18	11	17	12	21	10
chr2R	15262948	15267218	74	36	48	6	39	14	18	39	29	41	22	38
chr2R	15267774	15271237	42	34	57	6	27	17	25	35	31	33	30	38
chr2R	15276790	15278133	21	7	30	3	16	7	10	11	16	10	7	11
chr2R	15279155	15279914	28	12	24	4	12	5	8	15	17	14	5	12
chr2R	15283267	15283942	30	7	26	6	24	7	10	18	12	14	12	16
chr2R	15284220	15285178	9	8	26	1	3	2	7	6	6	11	6	5
chr2R	15288977	15292043	136	84	160	30	138	54	93	69	88	71	99	54
chr2R	15296767	15298050	20	15	22	3	25	5	12	10	23	14	13	18
chr2R	15301672	15304794	23	10	42	7	18	6	44	15	23	33	29	18
chr2R	15310006	15311221	96	35	88	20	79	16	48	61	51	49	46	42
chr2R	15329064	15330112	72	24	53	8	29	9	28	46	22	35	27	36
chr2R	15330364	15331675	109	38	80	11	31	19	22	40	29	51	28	44
chr2R	15350698	15356880	353	225	494	73	219	95	202	221	183	191	197	207
chr2R	15359515	15362073	58	38	93	20	46	20	34	31	30	35	42	49
chr2R	15362530	15363996	28	19	33	8	18	7	15	22	23	10	14	17
chr2R	15365521	15367634	37	24	38	12	27	14	16	28	20	17	26	23
chr2R	15373478	15375442	15	5	20	9	37	9	38	20	42	23	36	14
chr2R	15375919	15377456	9	10	22	10	29	11	35	28	41	23	25	11
chr2R	15378593	15379386	46	19	36	7	42	8	23	24	28	24	26	28
chr2R	15387668	15390540	75	41	90	14	64	35	61	58	65	49	56	48
chr2R	15396734	15397800	17	5	21	7	17	3	15	12	11	12	12	12
chr2R	15403726	15406375	20	16	30	3	13	5	11	9	23	18	15	13
chr2R	15410889	15416382	66	33	85	7	33	15	32	51	32	55	34	58
chr2R	15421526	15424036	28	12	35	3	21	10	25	18	24	22	21	16
chr2R	15427316	15431398	42	17	50	4	30	9	20	31	33	30	24	16
chr2R	15433936	15436414	27	12	31	6	14	4	10	13	14	8	14	21
chr2R	15439261	15441424	25	15	31	7	14	4	14	10	15	10	11	14
chr2R	15460050	15462506	50	26	58	9	40	12	25	30	36	39	27	26
chr2R	15465151	15468899	122	54	119	16	66	31	59	75	62	93	49	86
chr2R	15470416	15472026	30	17	49	21	62	19	74	22	49	27	34	23
chr2R	15472546	15473808	40	12	22	7	16	7	13	13	9	17	12	18
